nohup: ignoring input
METEOR Score: 0.971346
ROUGE Score: 0.730769
***** Case No.1810 *****
BLEU Score: 0.695111
METEOR Score: 0.971346
ROUGE Score: 0.730769
***** Case No.1811 *****
BLEU Score: 0.701460
METEOR Score: 0.971346
ROUGE Score: 0.730769
***** Case No.1812 *****
BLEU Score: 0.701460
METEOR Score: 0.971346
ROUGE Score: 0.730769
***** Case No.1813 *****
BLEU Score: 0.528575
METEOR Score: 0.883553
ROUGE Score: 0.600000
***** Case No.1814 *****
BLEU Score: 0.695111
METEOR Score: 0.971346
ROUGE Score: 0.730769
***** Case No.1815 *****
BLEU Score: 0.574513
METEOR Score: 0.907898
ROUGE Score: 0.615385
***** Case No.1816 *****
BLEU Score: 0.608685
METEOR Score: 0.939324
ROUGE Score: 0.653846
***** Case No.1817 *****
BLEU Score: 0.566695
METEOR Score: 0.850350
ROUGE Score: 0.560000
***** Case No.1818 *****
BLEU Score: 0.530328
METEOR Score: 0.893254
ROUGE Score: 0.576923
***** Case No.1819 *****
BLEU Score: 0.059600
METEOR Score: 0.570937
ROUGE Score: 0.243902
***** Case No.1820 *****
BLEU Score: 0.701460
METEOR Score: 0.971346
ROUGE Score: 0.730769
***** Case No.1821 *****
BLEU Score: 0.701460
METEOR Score: 0.971346
ROUGE Score: 0.730769
***** Case No.1822 *****
BLEU Score: 0.523208
METEOR Score: 0.883553
ROUGE Score: 0.600000
***** Case No.1823 *****
BLEU Score: 0.494044
METEOR Score: 0.859214
ROUGE Score: 0.560000
***** Case No.1824 *****
BLEU Score: 0.608685
METEOR Score: 0.939324
ROUGE Score: 0.653846
***** Case No.1825 *****
BLEU Score: 0.588674
METEOR Score: 0.933472
ROUGE Score: 0.641509
***** Case No.1826 *****
BLEU Score: 0.701460
METEOR Score: 0.971346
ROUGE Score: 0.730769
***** Case No.1827 *****
BLEU Score: 0.468101
METEOR Score: 0.652293
ROUGE Score: 0.615385
***** Case No.1828 *****
BLEU Score: 0.456741
METEOR Score: 0.688397
ROUGE Score: 0.562500
***** Case No.1829 *****
BLEU Score: 0.355803
METEOR Score: 0.783992
ROUGE Score: 0.405405
***** Case No.1830 *****
BLEU Score: 0.066996
METEOR Score: 0.522192
ROUGE Score: 0.200000
***** Case No.1831 *****
BLEU Score: 0.312164
METEOR Score: 0.677554
ROUGE Score: 0.350877
***** Case No.1832 *****
BLEU Score: 0.136508
METEOR Score: 0.509598
ROUGE Score: 0.217391
***** Case No.1833 *****
BLEU Score: 0.101358
METEOR Score: 0.410381
ROUGE Score: 0.170213
***** Case No.1834 *****
BLEU Score: 0.371761
METEOR Score: 0.618669
ROUGE Score: 0.360656
***** Case No.1835 *****
BLEU Score: 0.610571
METEOR Score: 0.734170
ROUGE Score: 0.711864
***** Case No.1836 *****
BLEU Score: 0.610133
METEOR Score: 0.734360
ROUGE Score: 0.750000
***** Case No.1837 *****
BLEU Score: 0.349913
METEOR Score: 0.598588
ROUGE Score: 0.440000
***** Case No.1838 *****
BLEU Score: 0.418770
METEOR Score: 0.724982
ROUGE Score: 0.448980
***** Case No.1839 *****
BLEU Score: 0.336832
METEOR Score: 0.563338
ROUGE Score: 0.468085
***** Case No.1840 *****
BLEU Score: 0.643834
METEOR Score: 0.734360
ROUGE Score: 0.771930
***** Case No.1841 *****
BLEU Score: 0.645214
METEOR Score: 0.779554
ROUGE Score: 0.678571
***** Case No.1842 *****
BLEU Score: 0.389961
METEOR Score: 0.587309
ROUGE Score: 0.560000
***** Case No.1843 *****
BLEU Score: 0.577761
METEOR Score: 0.733815
ROUGE Score: 0.679245
***** Case No.1844 *****
BLEU Score: 0.766546
METEOR Score: 0.844415
ROUGE Score: 0.830769
***** Case No.1845 *****
BLEU Score: 0.628554
METEOR Score: 0.773125
ROUGE Score: 0.692308
***** Case No.1846 *****
BLEU Score: 0.594773
METEOR Score: 0.743038
ROUGE Score: 0.727273
***** Case No.1847 *****
BLEU Score: 0.458301
METEOR Score: 0.625323
ROUGE Score: 0.581818
***** Case No.1848 *****
BLEU Score: 0.477603
METEOR Score: 0.735509
ROUGE Score: 0.477612
***** Case No.1849 *****
BLEU Score: 0.206113
METEOR Score: 0.370131
ROUGE Score: 0.250000
***** Case No.1850 *****
BLEU Score: 0.121202
METEOR Score: 0.381828
ROUGE Score: 0.237288
***** Case No.1851 *****
BLEU Score: 0.180846
METEOR Score: 0.511367
ROUGE Score: 0.285714
***** Case No.1852 *****
BLEU Score: 0.033918
METEOR Score: 0.271947
ROUGE Score: 0.115385
***** Case No.1853 *****
BLEU Score: 0.360133
METEOR Score: 0.609559
ROUGE Score: 0.363636
***** Case No.1854 *****
BLEU Score: 0.047654
METEOR Score: 0.435505
ROUGE Score: 0.109091
***** Case No.1855 *****
BLEU Score: 0.372733
METEOR Score: 0.652894
ROUGE Score: 0.441176
***** Case No.1856 *****
BLEU Score: 0.376843
METEOR Score: 0.557417
ROUGE Score: 0.388060
***** Case No.1857 *****
BLEU Score: 0.246781
METEOR Score: 0.498711
ROUGE Score: 0.333333
***** Case No.1858 *****
BLEU Score: 0.225470
METEOR Score: 0.504333
ROUGE Score: 0.354839
***** Case No.1859 *****
BLEU Score: 0.268972
METEOR Score: 0.593867
ROUGE Score: 0.294118
***** Case No.1860 *****
BLEU Score: 0.157588
METEOR Score: 0.534010
ROUGE Score: 0.246575
***** Case No.1861 *****
BLEU Score: 0.309786
METEOR Score: 0.671471
ROUGE Score: 0.309859
***** Case No.1862 *****
BLEU Score: 0.174879
METEOR Score: 0.487343
ROUGE Score: 0.321429
***** Case No.1863 *****
BLEU Score: 0.134757
METEOR Score: 0.391773
ROUGE Score: 0.218750
***** Case No.1864 *****
BLEU Score: 0.191976
METEOR Score: 0.472814
ROUGE Score: 0.181818
***** Case No.1865 *****
BLEU Score: 0.499899
METEOR Score: 0.798824
ROUGE Score: 0.526316
***** Case No.1866 *****
BLEU Score: 0.489170
METEOR Score: 0.750229
ROUGE Score: 0.547945
***** Case No.1867 *****
BLEU Score: 0.212323
METEOR Score: 0.490646
ROUGE Score: 0.230769
***** Case No.1868 *****
BLEU Score: 0.140261
METEOR Score: 0.384060
ROUGE Score: 0.233333
***** Case No.1869 *****
BLEU Score: 0.281316
METEOR Score: 0.652715
ROUGE Score: 0.295082
***** Case No.1870 *****
BLEU Score: 0.261238
METEOR Score: 0.542297
ROUGE Score: 0.377358
***** Case No.1871 *****
BLEU Score: 0.294686
METEOR Score: 0.616675
ROUGE Score: 0.490566
***** Case No.1872 *****
BLEU Score: 0.191977
METEOR Score: 0.426525
ROUGE Score: 0.431373
***** Case No.1873 *****
BLEU Score: 0.056085
METEOR Score: 0.376415
ROUGE Score: 0.264151
***** Case No.1874 *****
BLEU Score: 0.207894
METEOR Score: 0.579107
ROUGE Score: 0.285714
***** Case No.1875 *****
BLEU Score: 0.160176
METEOR Score: 0.511111
ROUGE Score: 0.321429
***** Case No.1876 *****
BLEU Score: 0.279784
METEOR Score: 0.495527
ROUGE Score: 0.363636
***** Case No.1877 *****
BLEU Score: 0.220894
METEOR Score: 0.442100
ROUGE Score: 0.285714
***** Case No.1878 *****
BLEU Score: 0.273184
METEOR Score: 0.503621
ROUGE Score: 0.363636
***** Case No.1879 *****
BLEU Score: 0.137815
METEOR Score: 0.447061
ROUGE Score: 0.241379
***** Case No.1880 *****
BLEU Score: 0.164835
METEOR Score: 0.514262
ROUGE Score: 0.222222
***** Case No.1881 *****
BLEU Score: 0.134114
METEOR Score: 0.415276
ROUGE Score: 0.291667
***** Case No.1882 *****
BLEU Score: 0.283634
METEOR Score: 0.503025
ROUGE Score: 0.339623
***** Case No.1883 *****
BLEU Score: 0.339587
METEOR Score: 0.560807
ROUGE Score: 0.440678
***** Case No.1884 *****
BLEU Score: 0.171866
METEOR Score: 0.450452
ROUGE Score: 0.352941
***** Case No.1885 *****
BLEU Score: 0.315959
METEOR Score: 0.658226
ROUGE Score: 0.412698
***** Case No.1886 *****
BLEU Score: 0.170118
METEOR Score: 0.505975
ROUGE Score: 0.370370
***** Case No.1887 *****
BLEU Score: 0.173611
METEOR Score: 0.587831
ROUGE Score: 0.208955
***** Case No.1888 *****
BLEU Score: 0.132538
METEOR Score: 0.492263
ROUGE Score: 0.315789
***** Case No.1889 *****
BLEU Score: 0.066169
METEOR Score: 0.659026
ROUGE Score: 0.196721
***** Case No.1890 *****
BLEU Score: 0.159451
METEOR Score: 0.432443
ROUGE Score: 0.135135
***** Case No.1891 *****
BLEU Score: 0.191622
METEOR Score: 0.436583
ROUGE Score: 0.179104
***** Case No.1892 *****
BLEU Score: 0.134533
METEOR Score: 0.294620
ROUGE Score: 0.210526
***** Case No.1893 *****
BLEU Score: 0.499475
METEOR Score: 0.646988
ROUGE Score: 0.571429
***** Case No.1894 *****
BLEU Score: 0.524263
METEOR Score: 0.673634
ROUGE Score: 0.611111
***** Case No.1895 *****
BLEU Score: 0.565871
METEOR Score: 0.660825
ROUGE Score: 0.769231
***** Case No.1896 *****
BLEU Score: 0.549614
METEOR Score: 0.647492
ROUGE Score: 0.756757
***** Case No.1897 *****
BLEU Score: 0.565871
METEOR Score: 0.660825
ROUGE Score: 0.769231
***** Case No.1898 *****
BLEU Score: 0.565871
METEOR Score: 0.660825
ROUGE Score: 0.769231
***** Case No.1899 *****
BLEU Score: 0.608431
METEOR Score: 0.702434
ROUGE Score: 0.947368
***** Case No.1900 *****
BLEU Score: 0.565871
METEOR Score: 0.660825
ROUGE Score: 0.769231
***** Case No.1901 *****
BLEU Score: 0.549614
METEOR Score: 0.647492
ROUGE Score: 0.756757
***** Case No.1902 *****
BLEU Score: 0.510280
METEOR Score: 0.608805
ROUGE Score: 0.780488
***** Case No.1903 *****
BLEU Score: 0.549614
METEOR Score: 0.647492
ROUGE Score: 0.756757
***** Case No.1904 *****
BLEU Score: 0.565871
METEOR Score: 0.660825
ROUGE Score: 0.769231
***** Case No.1905 *****
BLEU Score: 0.696878
METEOR Score: 0.740881
ROUGE Score: 0.888889
***** Case No.1906 *****
BLEU Score: 0.728585
METEOR Score: 0.785636
ROUGE Score: 0.904762
***** Case No.1907 *****
BLEU Score: 0.684605
METEOR Score: 0.727700
ROUGE Score: 0.882353
***** Case No.1908 *****
BLEU Score: 0.671300
METEOR Score: 0.736122
ROUGE Score: 0.875000
***** Case No.1909 *****
BLEU Score: 0.671300
METEOR Score: 0.736122
ROUGE Score: 0.875000
***** Case No.1910 *****
BLEU Score: 0.549614
METEOR Score: 0.647492
ROUGE Score: 0.756757
***** Case No.1911 *****
BLEU Score: 0.684605
METEOR Score: 0.747967
ROUGE Score: 0.882353
***** Case No.1912 *****
BLEU Score: 0.684605
METEOR Score: 0.727700
ROUGE Score: 0.882353
***** Case No.1913 *****
BLEU Score: 0.671300
METEOR Score: 0.736122
ROUGE Score: 0.875000
***** Case No.1914 *****
BLEU Score: 0.137525
METEOR Score: 0.556566
ROUGE Score: 0.184615
***** Case No.1915 *****
BLEU Score: 0.229584
METEOR Score: 0.515986
ROUGE Score: 0.338462
***** Case No.1916 *****
BLEU Score: 0.330189
METEOR Score: 0.541560
ROUGE Score: 0.296296
***** Case No.1917 *****
BLEU Score: 0.229855
METEOR Score: 0.621737
ROUGE Score: 0.276923
***** Case No.1918 *****
BLEU Score: 0.249345
METEOR Score: 0.490805
ROUGE Score: 0.408163
***** Case No.1919 *****
BLEU Score: 0.176634
METEOR Score: 0.449556
ROUGE Score: 0.259259
***** Case No.1920 *****
BLEU Score: 0.185687
METEOR Score: 0.509413
ROUGE Score: 0.266667
***** Case No.1921 *****
BLEU Score: 0.234409
METEOR Score: 0.514545
ROUGE Score: 0.281250
***** Case No.1922 *****
BLEU Score: 0.248352
METEOR Score: 0.599315
ROUGE Score: 0.317460
***** Case No.1923 *****
BLEU Score: 0.314867
METEOR Score: 0.578194
ROUGE Score: 0.426230
***** Case No.1924 *****
BLEU Score: 0.151230
METEOR Score: 0.472266
ROUGE Score: 0.187500
***** Case No.1925 *****
BLEU Score: 0.231291
METEOR Score: 0.597421
ROUGE Score: 0.264706
***** Case No.1926 *****
BLEU Score: 0.417957
METEOR Score: 0.663717
ROUGE Score: 0.463768
***** Case No.1927 *****
BLEU Score: 0.171779
METEOR Score: 0.481326
ROUGE Score: 0.312500
***** Case No.1928 *****
BLEU Score: 0.285044
METEOR Score: 0.568839
ROUGE Score: 0.318841
***** Case No.1929 *****
BLEU Score: 0.207329
METEOR Score: 0.550274
ROUGE Score: 0.246575
***** Case No.1930 *****
BLEU Score: 0.257500
METEOR Score: 0.550823
ROUGE Score: 0.285714
***** Case No.1931 *****
BLEU Score: 0.171779
METEOR Score: 0.481326
ROUGE Score: 0.312500
***** Case No.1932 *****
BLEU Score: 0.239755
METEOR Score: 0.557166
ROUGE Score: 0.280000
***** Case No.1933 *****
BLEU Score: 0.353654
METEOR Score: 0.583318
ROUGE Score: 0.431373
***** Case No.1934 *****
BLEU Score: 0.372908
METEOR Score: 0.598316
ROUGE Score: 0.392157
***** Case No.1935 *****
BLEU Score: 0.197909
METEOR Score: 0.481286
ROUGE Score: 0.297872
***** Case No.1936 *****
BLEU Score: 0.569392
METEOR Score: 0.778525
ROUGE Score: 0.612245
***** Case No.1937 *****
BLEU Score: 0.249013
METEOR Score: 0.525351
ROUGE Score: 0.367347
***** Case No.1938 *****
BLEU Score: 0.188360
METEOR Score: 0.429149
ROUGE Score: 0.297872
***** Case No.1939 *****
BLEU Score: 0.210493
METEOR Score: 0.476695
ROUGE Score: 0.266667
***** Case No.1940 *****
BLEU Score: 0.421187
METEOR Score: 0.650630
ROUGE Score: 0.571429
***** Case No.1941 *****
BLEU Score: 0.243487
METEOR Score: 0.537959
ROUGE Score: 0.333333
***** Case No.1942 *****
BLEU Score: 0.201791
METEOR Score: 0.392670
ROUGE Score: 0.326531
***** Case No.1943 *****
BLEU Score: 0.624833
METEOR Score: 0.757576
ROUGE Score: 0.683544
***** Case No.1944 *****
BLEU Score: 0.339066
METEOR Score: 0.525861
ROUGE Score: 0.488889
***** Case No.1945 *****
BLEU Score: 0.383442
METEOR Score: 0.583048
ROUGE Score: 0.488889
***** Case No.1946 *****
BLEU Score: 0.372946
METEOR Score: 0.553297
ROUGE Score: 0.511628
***** Case No.1947 *****
BLEU Score: 0.598387
METEOR Score: 0.657271
ROUGE Score: 0.780488
***** Case No.1948 *****
BLEU Score: 0.490998
METEOR Score: 0.772416
ROUGE Score: 0.428571
***** Case No.1949 *****
BLEU Score: 0.598387
METEOR Score: 0.657271
ROUGE Score: 0.780488
***** Case No.1950 *****
BLEU Score: 0.611963
METEOR Score: 0.670359
ROUGE Score: 0.780488
***** Case No.1951 *****
BLEU Score: 0.647789
METEOR Score: 0.688632
ROUGE Score: 0.808511
***** Case No.1952 *****
BLEU Score: 0.219007
METEOR Score: 0.420823
ROUGE Score: 0.317460
***** Case No.1953 *****
BLEU Score: 0.296479
METEOR Score: 0.625000
ROUGE Score: 0.380952
***** Case No.1954 *****
BLEU Score: 0.151015
METEOR Score: 0.528989
ROUGE Score: 0.277778
***** Case No.1955 *****
BLEU Score: 0.215727
METEOR Score: 0.614131
ROUGE Score: 0.295082
***** Case No.1956 *****
BLEU Score: 0.179269
METEOR Score: 0.378906
ROUGE Score: 0.250000
***** Case No.1957 *****
BLEU Score: 0.227068
METEOR Score: 0.584644
ROUGE Score: 0.290323
***** Case No.1958 *****
BLEU Score: 0.086510
METEOR Score: 0.309920
ROUGE Score: 0.146341
***** Case No.1959 *****
BLEU Score: 0.235645
METEOR Score: 0.517698
ROUGE Score: 0.271186
***** Case No.1960 *****
BLEU Score: 0.240693
METEOR Score: 0.532527
ROUGE Score: 0.289855
***** Case No.1961 *****
BLEU Score: 0.153844
METEOR Score: 0.531052
ROUGE Score: 0.280702
***** Case No.1962 *****
BLEU Score: 0.228732
METEOR Score: 0.596324
ROUGE Score: 0.290323
***** Case No.1963 *****
BLEU Score: 0.152917
METEOR Score: 0.558313
ROUGE Score: 0.250000
***** Case No.1964 *****
BLEU Score: 0.107253
METEOR Score: 0.337541
ROUGE Score: 0.235294
***** Case No.1965 *****
BLEU Score: 0.069424
METEOR Score: 0.450913
ROUGE Score: 0.166667
***** Case No.1966 *****
BLEU Score: 0.370247
METEOR Score: 0.818357
ROUGE Score: 0.400000
***** Case No.1967 *****
BLEU Score: 0.174597
METEOR Score: 0.379848
ROUGE Score: 0.254545
***** Case No.1968 *****
BLEU Score: 0.296479
METEOR Score: 0.625000
ROUGE Score: 0.380952
***** Case No.1969 *****
BLEU Score: 0.195629
METEOR Score: 0.436575
ROUGE Score: 0.245614
***** Case No.1970 *****
BLEU Score: 0.155732
METEOR Score: 0.531052
ROUGE Score: 0.280702
***** Case No.1971 *****
BLEU Score: 0.270939
METEOR Score: 0.508888
ROUGE Score: 0.444444
***** Case No.1972 *****
BLEU Score: 0.224946
METEOR Score: 0.503269
ROUGE Score: 0.341463
***** Case No.1973 *****
BLEU Score: 0.212094
METEOR Score: 0.473186
ROUGE Score: 0.372093
***** Case No.1974 *****
BLEU Score: 0.057077
METEOR Score: 0.398760
ROUGE Score: 0.085106
***** Case No.1975 *****
BLEU Score: 0.624671
METEOR Score: 0.663717
ROUGE Score: 0.800000
***** Case No.1976 *****
BLEU Score: 0.440465
METEOR Score: 0.793519
ROUGE Score: 0.464286
***** Case No.1977 *****
BLEU Score: 0.483033
METEOR Score: 0.797935
ROUGE Score: 0.488889
***** Case No.1978 *****
BLEU Score: 0.239837
METEOR Score: 0.694864
ROUGE Score: 0.280702
***** Case No.1979 *****
BLEU Score: 0.626136
METEOR Score: 0.831203
ROUGE Score: 0.566038
***** Case No.1980 *****
BLEU Score: 0.505192
METEOR Score: 0.775722
ROUGE Score: 0.533333
***** Case No.1981 *****
BLEU Score: 0.472611
METEOR Score: 0.775636
ROUGE Score: 0.415094
***** Case No.1982 *****
BLEU Score: 0.209527
METEOR Score: 0.546578
ROUGE Score: 0.272727
***** Case No.1983 *****
BLEU Score: 0.187305
METEOR Score: 0.355558
ROUGE Score: 0.212766
***** Case No.1984 *****
BLEU Score: 0.290737
METEOR Score: 0.563636
ROUGE Score: 0.324324
***** Case No.1985 *****
BLEU Score: 0.483033
METEOR Score: 0.797935
ROUGE Score: 0.488889
***** Case No.1986 *****
BLEU Score: 0.489122
METEOR Score: 0.746691
ROUGE Score: 0.431373
***** Case No.1987 *****
BLEU Score: 0.366231
METEOR Score: 0.784186
ROUGE Score: 0.326531
***** Case No.1988 *****
BLEU Score: 0.232639
METEOR Score: 0.494519
ROUGE Score: 0.311111
***** Case No.1989 *****
BLEU Score: 0.595189
METEOR Score: 0.819859
ROUGE Score: 0.553191
***** Case No.1990 *****
BLEU Score: 0.300683
METEOR Score: 0.643141
ROUGE Score: 0.327869
***** Case No.1991 *****
BLEU Score: 0.416220
METEOR Score: 0.762562
ROUGE Score: 0.510638
***** Case No.1992 *****
BLEU Score: 0.440465
METEOR Score: 0.793519
ROUGE Score: 0.464286
***** Case No.1993 *****
BLEU Score: 0.227099
METEOR Score: 0.537490
ROUGE Score: 0.264151
***** Case No.1994 *****
BLEU Score: 0.418948
METEOR Score: 0.624882
ROUGE Score: 0.461538
***** Case No.1995 *****
BLEU Score: 0.601054
METEOR Score: 0.849742
ROUGE Score: 0.553191
***** Case No.1996 *****
BLEU Score: 0.534373
METEOR Score: 0.833793
ROUGE Score: 0.555556
***** Case No.1997 *****
BLEU Score: 0.306796
METEOR Score: 0.693079
ROUGE Score: 0.380952
***** Case No.1998 *****
BLEU Score: 0.505899
METEOR Score: 0.923009
ROUGE Score: 0.540541
***** Case No.1999 *****
BLEU Score: 0.477450
METEOR Score: 0.657746
ROUGE Score: 0.622951
***** Case No.2000 *****
BLEU Score: 0.566833
METEOR Score: 0.930143
ROUGE Score: 0.602740
***** Case No.2001 *****
BLEU Score: 0.306796
METEOR Score: 0.693079
ROUGE Score: 0.380952
***** Case No.2002 *****
BLEU Score: 0.568415
METEOR Score: 0.856265
ROUGE Score: 0.527778
***** Case No.2003 *****
BLEU Score: 0.306796
METEOR Score: 0.693079
ROUGE Score: 0.380952
***** Case No.2004 *****
BLEU Score: 0.299201
METEOR Score: 0.648067
ROUGE Score: 0.268657
***** Case No.2005 *****
BLEU Score: 0.566833
METEOR Score: 0.930143
ROUGE Score: 0.602740
***** Case No.2006 *****
BLEU Score: 0.566833
METEOR Score: 0.930143
ROUGE Score: 0.602740
***** Case No.2007 *****
BLEU Score: 0.566833
METEOR Score: 0.930143
ROUGE Score: 0.602740
***** Case No.2008 *****
BLEU Score: 0.578700
METEOR Score: 0.932804
ROUGE Score: 0.613333
***** Case No.2009 *****
BLEU Score: 0.500251
METEOR Score: 0.787976
ROUGE Score: 0.597015
***** Case No.2010 *****
BLEU Score: 0.284510
METEOR Score: 0.546880
ROUGE Score: 0.387097
***** Case No.2011 *****
BLEU Score: 0.500251
METEOR Score: 0.787976
ROUGE Score: 0.597015
***** Case No.2012 *****
BLEU Score: 0.306796
METEOR Score: 0.693079
ROUGE Score: 0.380952
***** Case No.2013 *****
BLEU Score: 0.566833
METEOR Score: 0.930143
ROUGE Score: 0.602740
***** Case No.2014 *****
BLEU Score: 0.519672
METEOR Score: 0.874197
ROUGE Score: 0.533333
***** Case No.2015 *****
BLEU Score: 0.265140
METEOR Score: 0.550473
ROUGE Score: 0.366667
***** Case No.2016 *****
BLEU Score: 0.441455
METEOR Score: 0.670807
ROUGE Score: 0.548387
***** Case No.2017 *****
BLEU Score: 0.500251
METEOR Score: 0.787976
ROUGE Score: 0.597015
***** Case No.2018 *****
BLEU Score: 0.299705
METEOR Score: 0.667605
ROUGE Score: 0.349206
***** Case No.2019 *****
BLEU Score: 0.306796
METEOR Score: 0.679608
ROUGE Score: 0.380952
***** Case No.2020 *****
BLEU Score: 0.518098
METEOR Score: 0.930143
ROUGE Score: 0.547945
***** Case No.2021 *****
BLEU Score: 0.450994
METEOR Score: 0.800345
ROUGE Score: 0.513514
***** Case No.2022 *****
BLEU Score: 0.475467
METEOR Score: 0.847062
ROUGE Score: 0.416667
***** Case No.2023 *****
BLEU Score: 0.405666
METEOR Score: 0.779607
ROUGE Score: 0.452830
***** Case No.2024 *****
BLEU Score: 0.148968
METEOR Score: 0.389588
ROUGE Score: 0.290909
***** Case No.2025 *****
BLEU Score: 0.226345
METEOR Score: 0.556931
ROUGE Score: 0.406780
***** Case No.2026 *****
BLEU Score: 0.457008
METEOR Score: 0.802016
ROUGE Score: 0.376812
***** Case No.2027 *****
BLEU Score: 0.244465
METEOR Score: 0.521418
ROUGE Score: 0.388060
***** Case No.2028 *****
BLEU Score: 0.428131
METEOR Score: 0.806846
ROUGE Score: 0.344828
***** Case No.2029 *****
BLEU Score: 0.377355
METEOR Score: 0.728902
ROUGE Score: 0.470588
***** Case No.2030 *****
BLEU Score: 0.322621
METEOR Score: 0.753628
ROUGE Score: 0.342857
***** Case No.2031 *****
BLEU Score: 0.540307
METEOR Score: 0.881612
ROUGE Score: 0.524590
***** Case No.2032 *****
BLEU Score: 0.426402
METEOR Score: 0.829535
ROUGE Score: 0.376812
***** Case No.2033 *****
BLEU Score: 0.409869
METEOR Score: 0.744381
ROUGE Score: 0.385965
***** Case No.2034 *****
BLEU Score: 0.460211
METEOR Score: 0.737716
ROUGE Score: 0.518519
***** Case No.2035 *****
BLEU Score: 0.318703
METEOR Score: 0.590404
ROUGE Score: 0.338983
***** Case No.2036 *****
BLEU Score: 0.275691
METEOR Score: 0.694487
ROUGE Score: 0.300000
***** Case No.2037 *****
BLEU Score: 0.193370
METEOR Score: 0.540264
ROUGE Score: 0.129032
***** Case No.2038 *****
BLEU Score: 0.324121
METEOR Score: 0.594940
ROUGE Score: 0.313725
***** Case No.2039 *****
BLEU Score: 0.293143
METEOR Score: 0.554726
ROUGE Score: 0.400000
***** Case No.2040 *****
BLEU Score: 0.377787
METEOR Score: 0.761563
ROUGE Score: 0.375000
***** Case No.2041 *****
BLEU Score: 0.264967
METEOR Score: 0.652683
ROUGE Score: 0.322581
***** Case No.2042 *****
BLEU Score: 0.321532
METEOR Score: 0.573423
ROUGE Score: 0.464286
***** Case No.2043 *****
BLEU Score: 0.427576
METEOR Score: 0.699645
ROUGE Score: 0.461538
***** Case No.2044 *****
BLEU Score: 0.349528
METEOR Score: 0.648567
ROUGE Score: 0.459016
***** Case No.2045 *****
BLEU Score: 0.253938
METEOR Score: 0.591478
ROUGE Score: 0.338462
***** Case No.2046 *****
BLEU Score: 0.280661
METEOR Score: 0.598894
ROUGE Score: 0.393443
***** Case No.2047 *****
BLEU Score: 0.326889
METEOR Score: 0.681044
ROUGE Score: 0.327273
***** Case No.2048 *****
BLEU Score: 0.281959
METEOR Score: 0.622326
ROUGE Score: 0.268657
***** Case No.2049 *****
BLEU Score: 0.324737
METEOR Score: 0.576458
ROUGE Score: 0.346667
***** Case No.2050 *****
BLEU Score: 0.383418
METEOR Score: 0.610509
ROUGE Score: 0.491228
***** Case No.2051 *****
BLEU Score: 0.356854
METEOR Score: 0.588357
ROUGE Score: 0.474576
***** Case No.2052 *****
BLEU Score: 0.387953
METEOR Score: 0.568316
ROUGE Score: 0.464286
***** Case No.2053 *****
BLEU Score: 0.406030
METEOR Score: 0.654369
ROUGE Score: 0.451613
***** Case No.2054 *****
BLEU Score: 0.263483
METEOR Score: 0.430886
ROUGE Score: 0.256410
***** Case No.2055 *****
BLEU Score: 0.374761
METEOR Score: 0.600057
ROUGE Score: 0.472727
***** Case No.2056 *****
BLEU Score: 0.601599
METEOR Score: 0.765010
ROUGE Score: 0.720000
***** Case No.2057 *****
BLEU Score: 0.237252
METEOR Score: 0.523352
ROUGE Score: 0.301887
***** Case No.2058 *****
BLEU Score: 0.411300
METEOR Score: 0.633111
ROUGE Score: 0.516129
***** Case No.2059 *****
BLEU Score: 0.223063
METEOR Score: 0.466059
ROUGE Score: 0.333333
***** Case No.2060 *****
BLEU Score: 0.286097
METEOR Score: 0.578748
ROUGE Score: 0.297872
***** Case No.2061 *****
BLEU Score: 0.306019
METEOR Score: 0.613993
ROUGE Score: 0.407407
***** Case No.2062 *****
BLEU Score: 0.305149
METEOR Score: 0.542298
ROUGE Score: 0.530612
***** Case No.2063 *****
BLEU Score: 0.305149
METEOR Score: 0.542298
ROUGE Score: 0.541667
***** Case No.2064 *****
BLEU Score: 0.261306
METEOR Score: 0.457980
ROUGE Score: 0.300000
***** Case No.2065 *****
BLEU Score: 0.400951
METEOR Score: 0.551502
ROUGE Score: 0.548387
***** Case No.2066 *****
BLEU Score: 0.386229
METEOR Score: 0.530660
ROUGE Score: 0.542373
***** Case No.2067 *****
BLEU Score: 0.442235
METEOR Score: 0.569754
ROUGE Score: 0.600000
***** Case No.2068 *****
BLEU Score: 0.375554
METEOR Score: 0.653147
ROUGE Score: 0.421053
***** Case No.2069 *****
BLEU Score: 0.576256
METEOR Score: 0.766710
ROUGE Score: 0.566667
***** Case No.2070 *****
BLEU Score: 0.262661
METEOR Score: 0.486731
ROUGE Score: 0.338983
***** Case No.2071 *****
BLEU Score: 0.500677
METEOR Score: 0.644397
ROUGE Score: 0.600000
***** Case No.2072 *****
BLEU Score: 0.402990
METEOR Score: 0.564759
ROUGE Score: 0.500000
***** Case No.2073 *****
BLEU Score: 0.402990
METEOR Score: 0.564759
ROUGE Score: 0.500000
***** Case No.2074 *****
BLEU Score: 0.402990
METEOR Score: 0.564759
ROUGE Score: 0.500000
***** Case No.2075 *****
BLEU Score: 0.579587
METEOR Score: 0.791681
ROUGE Score: 0.576271
***** Case No.2076 *****
BLEU Score: 0.370001
METEOR Score: 0.524691
ROUGE Score: 0.545455
***** Case No.2077 *****
BLEU Score: 0.310007
METEOR Score: 0.466856
ROUGE Score: 0.451613
***** Case No.2078 *****
BLEU Score: 0.197283
