nohup: ignoring input
ROUGE Score: 0.266667
***** Case No.1878 *****
BLEU Score: 0.294788
METEOR Score: 0.513543
ROUGE Score: 0.400000
***** Case No.1879 *****
BLEU Score: 0.322644
METEOR Score: 0.630032
ROUGE Score: 0.433333
***** Case No.1880 *****
BLEU Score: 0.134046
METEOR Score: 0.440088
ROUGE Score: 0.245614
***** Case No.1881 *****
BLEU Score: 0.201982
METEOR Score: 0.513812
ROUGE Score: 0.413793
***** Case No.1882 *****
BLEU Score: 0.195491
METEOR Score: 0.553910
ROUGE Score: 0.280702
***** Case No.1883 *****
BLEU Score: 0.203169
METEOR Score: 0.461330
ROUGE Score: 0.370370
***** Case No.1884 *****
BLEU Score: 0.162459
METEOR Score: 0.449183
ROUGE Score: 0.346154
***** Case No.1885 *****
BLEU Score: 0.176541
METEOR Score: 0.441883
ROUGE Score: 0.384615
***** Case No.1886 *****
BLEU Score: 0.083642
METEOR Score: 0.536621
ROUGE Score: 0.338983
***** Case No.1887 *****
BLEU Score: 0.117496
METEOR Score: 0.393123
ROUGE Score: 0.226415
***** Case No.1888 *****
BLEU Score: 0.188311
METEOR Score: 0.526798
ROUGE Score: 0.338462
***** Case No.1889 *****
BLEU Score: 0.151413
METEOR Score: 0.589177
ROUGE Score: 0.266667
***** Case No.1890 *****
BLEU Score: 0.289303
METEOR Score: 0.535147
ROUGE Score: 0.289855
***** Case No.1891 *****
BLEU Score: 0.200384
METEOR Score: 0.388100
ROUGE Score: 0.162162
***** Case No.1892 *****
BLEU Score: 0.216697
METEOR Score: 0.406114
ROUGE Score: 0.190476
***** Case No.1893 *****
BLEU Score: 0.501143
METEOR Score: 0.614478
ROUGE Score: 0.555556
***** Case No.1894 *****
BLEU Score: 0.751020
METEOR Score: 0.915285
ROUGE Score: 0.790698
***** Case No.1895 *****
BLEU Score: 0.576780
METEOR Score: 0.658694
ROUGE Score: 0.750000
***** Case No.1896 *****
BLEU Score: 0.561268
METEOR Score: 0.645333
ROUGE Score: 0.736842
***** Case No.1897 *****
BLEU Score: 0.565871
METEOR Score: 0.660825
ROUGE Score: 0.769231
***** Case No.1898 *****
BLEU Score: 0.576780
METEOR Score: 0.658694
ROUGE Score: 0.750000
***** Case No.1899 *****
BLEU Score: 0.617469
METEOR Score: 0.700368
ROUGE Score: 0.923077
***** Case No.1900 *****
BLEU Score: 1.000000
METEOR Score: 0.999985
ROUGE Score: 1.000000
***** Case No.1901 *****
BLEU Score: 0.561268
METEOR Score: 0.645333
ROUGE Score: 0.736842
***** Case No.1902 *****
BLEU Score: 0.521246
METEOR Score: 0.587774
ROUGE Score: 0.761905
***** Case No.1903 *****
BLEU Score: 0.549614
METEOR Score: 0.647492
ROUGE Score: 0.756757
***** Case No.1904 *****
BLEU Score: 0.576780
METEOR Score: 0.658694
ROUGE Score: 0.750000
***** Case No.1905 *****
BLEU Score: 0.739708
METEOR Score: 0.785597
ROUGE Score: 0.918919
***** Case No.1906 *****
BLEU Score: 0.734046
METEOR Score: 0.783134
ROUGE Score: 0.883721
***** Case No.1907 *****
BLEU Score: 0.691788
METEOR Score: 0.725044
ROUGE Score: 0.857143
***** Case No.1908 *****
BLEU Score: 0.679036
METEOR Score: 0.733333
ROUGE Score: 0.848485
***** Case No.1909 *****
BLEU Score: 0.671300
METEOR Score: 0.736122
ROUGE Score: 0.875000
***** Case No.1910 *****
BLEU Score: 0.561268
METEOR Score: 0.645333
ROUGE Score: 0.736842
***** Case No.1911 *****
BLEU Score: 0.684605
METEOR Score: 0.747967
ROUGE Score: 0.882353
***** Case No.1912 *****
BLEU Score: 0.691788
METEOR Score: 0.725044
ROUGE Score: 0.857143
***** Case No.1913 *****
BLEU Score: 0.679036
METEOR Score: 0.733333
ROUGE Score: 0.848485
***** Case No.1914 *****
BLEU Score: 0.092076
METEOR Score: 0.410296
ROUGE Score: 0.161290
***** Case No.1915 *****
BLEU Score: 0.349568
METEOR Score: 0.537910
ROUGE Score: 0.434783
***** Case No.1916 *****
BLEU Score: 0.151238
METEOR Score: 0.275216
ROUGE Score: 0.304348
***** Case No.1917 *****
BLEU Score: 0.308523
METEOR Score: 0.640097
ROUGE Score: 0.382353
***** Case No.1918 *****
BLEU Score: 0.083725
METEOR Score: 0.601190
ROUGE Score: 0.151515
***** Case No.1919 *****
BLEU Score: 0.291287
METEOR Score: 0.640136
ROUGE Score: 0.294118
***** Case No.1920 *****
BLEU Score: 0.276766
METEOR Score: 0.628256
ROUGE Score: 0.281250
***** Case No.1921 *****
BLEU Score: 0.347023
METEOR Score: 0.615910
ROUGE Score: 0.393939
***** Case No.1922 *****
BLEU Score: 0.519827
METEOR Score: 0.774147
ROUGE Score: 0.597015
***** Case No.1923 *****
BLEU Score: 0.223840
METEOR Score: 0.558351
ROUGE Score: 0.285714
***** Case No.1924 *****
BLEU Score: 0.162162
METEOR Score: 0.501145
ROUGE Score: 0.202899
***** Case No.1925 *****
BLEU Score: 0.308192
METEOR Score: 0.617353
ROUGE Score: 0.400000
***** Case No.1926 *****
BLEU Score: 0.268094
METEOR Score: 0.606012
ROUGE Score: 0.347826
***** Case No.1927 *****
BLEU Score: 0.182761
METEOR Score: 0.555862
ROUGE Score: 0.294118
***** Case No.1928 *****
BLEU Score: 0.303015
METEOR Score: 0.623540
ROUGE Score: 0.376812
***** Case No.1929 *****
BLEU Score: 0.325904
METEOR Score: 0.679544
ROUGE Score: 0.351351
***** Case No.1930 *****
BLEU Score: 0.336998
METEOR Score: 0.603682
ROUGE Score: 0.338462
***** Case No.1931 *****
BLEU Score: 0.254795
METEOR Score: 0.571286
ROUGE Score: 0.371429
***** Case No.1932 *****
BLEU Score: 0.447746
METEOR Score: 0.809211
ROUGE Score: 0.483871
***** Case No.1933 *****
BLEU Score: 0.232357
METEOR Score: 0.482533
ROUGE Score: 0.235294
***** Case No.1934 *****
BLEU Score: 0.235641
METEOR Score: 0.693264
ROUGE Score: 0.245614
***** Case No.1935 *****
BLEU Score: 0.340131
METEOR Score: 0.583441
ROUGE Score: 0.377358
***** Case No.1936 *****
BLEU Score: 0.569332
METEOR Score: 0.776228
ROUGE Score: 0.600000
***** Case No.1937 *****
BLEU Score: 0.243833
METEOR Score: 0.499767
ROUGE Score: 0.264151
***** Case No.1938 *****
BLEU Score: 0.179147
METEOR Score: 0.587114
ROUGE Score: 0.259259
***** Case No.1939 *****
BLEU Score: 0.513234
METEOR Score: 0.724044
ROUGE Score: 0.444444
***** Case No.1940 *****
BLEU Score: 0.362360
METEOR Score: 0.645785
ROUGE Score: 0.425532
***** Case No.1941 *****
BLEU Score: 0.363133
METEOR Score: 0.664773
ROUGE Score: 0.407407
***** Case No.1942 *****
BLEU Score: 0.331575
METEOR Score: 0.615301
ROUGE Score: 0.428571
***** Case No.1943 *****
BLEU Score: 0.586943
METEOR Score: 0.797925
ROUGE Score: 0.642857
***** Case No.1944 *****
BLEU Score: 0.350121
METEOR Score: 0.524416
ROUGE Score: 0.478261
***** Case No.1945 *****
BLEU Score: 0.392514
METEOR Score: 0.581368
ROUGE Score: 0.478261
***** Case No.1946 *****
BLEU Score: 0.383442
METEOR Score: 0.551698
ROUGE Score: 0.500000
***** Case No.1947 *****
BLEU Score: 0.608923
METEOR Score: 0.655217
ROUGE Score: 0.761905
***** Case No.1948 *****
BLEU Score: 0.450486
METEOR Score: 0.631887
ROUGE Score: 0.550725
***** Case No.1949 *****
BLEU Score: 0.608923
METEOR Score: 0.655217
ROUGE Score: 0.761905
***** Case No.1950 *****
BLEU Score: 0.611963
METEOR Score: 0.670359
ROUGE Score: 0.780488
***** Case No.1951 *****
BLEU Score: 0.647789
METEOR Score: 0.688632
ROUGE Score: 0.808511
***** Case No.1952 *****
BLEU Score: 0.229797
METEOR Score: 0.436314
ROUGE Score: 0.327869
***** Case No.1953 *****
BLEU Score: 0.526417
METEOR Score: 0.861625
ROUGE Score: 0.555556
***** Case No.1954 *****
BLEU Score: 0.159921
METEOR Score: 0.487869
ROUGE Score: 0.314286
***** Case No.1955 *****
BLEU Score: 0.367320
METEOR Score: 0.798303
ROUGE Score: 0.454545
***** Case No.1956 *****
BLEU Score: 0.280422
METEOR Score: 0.478893
ROUGE Score: 0.312500
***** Case No.1957 *****
BLEU Score: 0.538777
METEOR Score: 0.826378
ROUGE Score: 0.636364
***** Case No.1958 *****
BLEU Score: 0.154029
METEOR Score: 0.522841
ROUGE Score: 0.173913
***** Case No.1959 *****
BLEU Score: 0.475174
METEOR Score: 0.767177
ROUGE Score: 0.477612
***** Case No.1960 *****
BLEU Score: 0.381163
METEOR Score: 0.561455
ROUGE Score: 0.406250
***** Case No.1961 *****
BLEU Score: 0.370849
METEOR Score: 0.787962
ROUGE Score: 0.417910
***** Case No.1962 *****
BLEU Score: 0.526154
METEOR Score: 0.824392
ROUGE Score: 0.575758
***** Case No.1963 *****
BLEU Score: 0.374578
METEOR Score: 0.798303
ROUGE Score: 0.454545
***** Case No.1964 *****
BLEU Score: 0.387814
METEOR Score: 0.699759
ROUGE Score: 0.417910
***** Case No.1965 *****
BLEU Score: 0.060518
METEOR Score: 0.422725
ROUGE Score: 0.238095
***** Case No.1966 *****
BLEU Score: 0.526154
METEOR Score: 0.824392
ROUGE Score: 0.575758
***** Case No.1967 *****
BLEU Score: 0.280422
METEOR Score: 0.478893
ROUGE Score: 0.312500
***** Case No.1968 *****
BLEU Score: 0.526417
METEOR Score: 0.861625
ROUGE Score: 0.555556
***** Case No.1969 *****
BLEU Score: 0.394720
METEOR Score: 0.672420
ROUGE Score: 0.400000
***** Case No.1970 *****
BLEU Score: 0.182611
METEOR Score: 0.539462
ROUGE Score: 0.253968
***** Case No.1971 *****
BLEU Score: 0.244904
METEOR Score: 0.517698
ROUGE Score: 0.310345
***** Case No.1972 *****
BLEU Score: 0.388579
METEOR Score: 0.648074
ROUGE Score: 0.425532
***** Case No.1973 *****
BLEU Score: 0.323508
METEOR Score: 0.530660
ROUGE Score: 0.465116
***** Case No.1974 *****
BLEU Score: 0.157911
METEOR Score: 0.459082
ROUGE Score: 0.160000
***** Case No.1975 *****
BLEU Score: 0.633950
METEOR Score: 0.661765
ROUGE Score: 0.782609
***** Case No.1976 *****
BLEU Score: 0.343738
METEOR Score: 0.749629
ROUGE Score: 0.327273
***** Case No.1977 *****
BLEU Score: 0.492632
METEOR Score: 0.709158
ROUGE Score: 0.440000
***** Case No.1978 *****
BLEU Score: 0.206132
METEOR Score: 0.454703
ROUGE Score: 0.210526
***** Case No.1979 *****
BLEU Score: 0.434744
METEOR Score: 0.620513
ROUGE Score: 0.444444
***** Case No.1980 *****
BLEU Score: 0.438084
METEOR Score: 0.652380
ROUGE Score: 0.488889
***** Case No.1981 *****
BLEU Score: 0.252373
METEOR Score: 0.545731
ROUGE Score: 0.222222
***** Case No.1982 *****
BLEU Score: 0.405055
METEOR Score: 0.778125
ROUGE Score: 0.431373
***** Case No.1983 *****
BLEU Score: 0.199076
METEOR Score: 0.401184
ROUGE Score: 0.188679
***** Case No.1984 *****
BLEU Score: 0.234556
METEOR Score: 0.455809
ROUGE Score: 0.246575
***** Case No.1985 *****
BLEU Score: 0.468846
METEOR Score: 0.708285
ROUGE Score: 0.481481
***** Case No.1986 *****
BLEU Score: 0.505541
METEOR Score: 0.778320
ROUGE Score: 0.500000
***** Case No.1987 *****
BLEU Score: 0.327166
METEOR Score: 0.751425
ROUGE Score: 0.372881
***** Case No.1988 *****
BLEU Score: 0.249926
METEOR Score: 0.663131
ROUGE Score: 0.321429
***** Case No.1989 *****
BLEU Score: 0.420553
METEOR Score: 0.731963
ROUGE Score: 0.392857
***** Case No.1990 *****
BLEU Score: 0.158878
METEOR Score: 0.508098
ROUGE Score: 0.144928
***** Case No.1991 *****
BLEU Score: 0.232627
METEOR Score: 0.763021
ROUGE Score: 0.222222
***** Case No.1992 *****
BLEU Score: 0.328414
METEOR Score: 0.764821
ROUGE Score: 0.327869
***** Case No.1993 *****
BLEU Score: 0.323673
METEOR Score: 0.590545
ROUGE Score: 0.317460
***** Case No.1994 *****
BLEU Score: 0.307553
METEOR Score: 0.668581
ROUGE Score: 0.305085
***** Case No.1995 *****
BLEU Score: 0.468846
METEOR Score: 0.734954
ROUGE Score: 0.500000
***** Case No.1996 *****
BLEU Score: 0.376626
METEOR Score: 0.674320
ROUGE Score: 0.339623
***** Case No.1997 *****
BLEU Score: 0.371554
METEOR Score: 0.756749
ROUGE Score: 0.356164
***** Case No.1998 *****
BLEU Score: 0.330647
METEOR Score: 0.833225
ROUGE Score: 0.354430
***** Case No.1999 *****
BLEU Score: 0.604047
METEOR Score: 0.886060
ROUGE Score: 0.621622
***** Case No.2000 *****
BLEU Score: 0.572961
METEOR Score: 0.914266
ROUGE Score: 0.555556
***** Case No.2001 *****
BLEU Score: 0.362805
METEOR Score: 0.754994
ROUGE Score: 0.351351
***** Case No.2002 *****
BLEU Score: 0.649650
METEOR Score: 0.861789
ROUGE Score: 0.727273
***** Case No.2003 *****
BLEU Score: 0.345606
METEOR Score: 0.768458
ROUGE Score: 0.371429
***** Case No.2004 *****
BLEU Score: 0.274219
METEOR Score: 0.500482
ROUGE Score: 0.276923
***** Case No.2005 *****
BLEU Score: 0.572961
METEOR Score: 0.914266
ROUGE Score: 0.555556
***** Case No.2006 *****
BLEU Score: 0.511232
METEOR Score: 0.886283
ROUGE Score: 0.533333
***** Case No.2007 *****
BLEU Score: 0.556913
METEOR Score: 0.930181
ROUGE Score: 0.567568
***** Case No.2008 *****
BLEU Score: 0.491011
METEOR Score: 0.905041
ROUGE Score: 0.571429
***** Case No.2009 *****
BLEU Score: 0.629522
METEOR Score: 0.937176
ROUGE Score: 0.621622
***** Case No.2010 *****
BLEU Score: 0.000000
METEOR Score: 0.000000
ROUGE Score: 0.000000
***** Case No.2011 *****
BLEU Score: 0.629522
METEOR Score: 0.937176
ROUGE Score: 0.621622
***** Case No.2012 *****
BLEU Score: 0.341578
METEOR Score: 0.754994
ROUGE Score: 0.351351
***** Case No.2013 *****
BLEU Score: 0.629522
METEOR Score: 0.937176
ROUGE Score: 0.621622
***** Case No.2014 *****
BLEU Score: 0.529215
METEOR Score: 0.881588
ROUGE Score: 0.564103
***** Case No.2015 *****
BLEU Score: 0.321205
METEOR Score: 0.643967
ROUGE Score: 0.371429
***** Case No.2016 *****
BLEU Score: 0.649650
METEOR Score: 0.861789
ROUGE Score: 0.727273
***** Case No.2017 *****
BLEU Score: 0.644345
METEOR Score: 0.939351
ROUGE Score: 0.630137
***** Case No.2018 *****
BLEU Score: 0.345798
METEOR Score: 0.766662
ROUGE Score: 0.366197
***** Case No.2019 *****
BLEU Score: 0.367288
METEOR Score: 0.760286
ROUGE Score: 0.366197
***** Case No.2020 *****
BLEU Score: 0.585886
METEOR Score: 0.937176
ROUGE Score: 0.567568
***** Case No.2021 *****
BLEU Score: 0.307832
METEOR Score: 0.684803
ROUGE Score: 0.435897
***** Case No.2022 *****
BLEU Score: 0.526460
METEOR Score: 0.763677
ROUGE Score: 0.518519
***** Case No.2023 *****
BLEU Score: 0.260529
METEOR Score: 0.738636
ROUGE Score: 0.300000
***** Case No.2024 *****
BLEU Score: 0.344380
METEOR Score: 0.600522
ROUGE Score: 0.419355
***** Case No.2025 *****
BLEU Score: 0.240828
METEOR Score: 0.617149
ROUGE Score: 0.327869
***** Case No.2026 *****
BLEU Score: 0.418522
METEOR Score: 0.802844
ROUGE Score: 0.338028
***** Case No.2027 *****
BLEU Score: 0.253709
METEOR Score: 0.503450
ROUGE Score: 0.412698
***** Case No.2028 *****
BLEU Score: 0.335083
METEOR Score: 0.648271
ROUGE Score: 0.280702
***** Case No.2029 *****
BLEU Score: 0.313770
METEOR Score: 0.697930
ROUGE Score: 0.376812
***** Case No.2030 *****
BLEU Score: 0.432914
METEOR Score: 0.607331
ROUGE Score: 0.444444
***** Case No.2031 *****
BLEU Score: 0.222749
METEOR Score: 0.708490
ROUGE Score: 0.321429
***** Case No.2032 *****
BLEU Score: 0.399592
METEOR Score: 0.645836
ROUGE Score: 0.383562
***** Case No.2033 *****
BLEU Score: 0.448326
METEOR Score: 0.669555
ROUGE Score: 0.436364
***** Case No.2034 *****
BLEU Score: 0.162841
METEOR Score: 0.567105
ROUGE Score: 0.206897
***** Case No.2035 *****
BLEU Score: 0.539373
METEOR Score: 0.687655
ROUGE Score: 0.593750
***** Case No.2036 *****
BLEU Score: 0.425355
METEOR Score: 0.624230
ROUGE Score: 0.466667
***** Case No.2037 *****
BLEU Score: 0.024166
METEOR Score: 0.295262
ROUGE Score: 0.000000
***** Case No.2038 *****
BLEU Score: 0.292229
METEOR Score: 0.642458
ROUGE Score: 0.322581
***** Case No.2039 *****
BLEU Score: 0.636681
METEOR Score: 0.766705
ROUGE Score: 0.698413
***** Case No.2040 *****
BLEU Score: 0.377708
METEOR Score: 0.663542
ROUGE Score: 0.344828
***** Case No.2041 *****
BLEU Score: 0.348934
METEOR Score: 0.649506
ROUGE Score: 0.451613
***** Case No.2042 *****
BLEU Score: 0.344380
METEOR Score: 0.600522
ROUGE Score: 0.419355
***** Case No.2043 *****
BLEU Score: 0.089711
METEOR Score: 0.336708
ROUGE Score: 0.185185
***** Case No.2044 *****
BLEU Score: 0.491868
METEOR Score: 0.788963
ROUGE Score: 0.472222
***** Case No.2045 *****
BLEU Score: 0.351743
METEOR Score: 0.807543
ROUGE Score: 0.410256
***** Case No.2046 *****
BLEU Score: 0.364084
METEOR Score: 0.706377
ROUGE Score: 0.417910
***** Case No.2047 *****
BLEU Score: 0.139832
METEOR Score: 0.484656
ROUGE Score: 0.175439
***** Case No.2048 *****
BLEU Score: 0.344003
METEOR Score: 0.527083
ROUGE Score: 0.461538
***** Case No.2049 *****
BLEU Score: 0.336785
METEOR Score: 0.528447
ROUGE Score: 0.478873
***** Case No.2050 *****
BLEU Score: 0.526830
METEOR Score: 0.699070
ROUGE Score: 0.507937
***** Case No.2051 *****
BLEU Score: 0.753824
METEOR Score: 0.865963
ROUGE Score: 0.666667
***** Case No.2052 *****
BLEU Score: 0.522139
METEOR Score: 0.691371
ROUGE Score: 0.491803
***** Case No.2053 *****
BLEU Score: 0.343656
METEOR Score: 0.696163
ROUGE Score: 0.371429
***** Case No.2054 *****
BLEU Score: 0.277638
METEOR Score: 0.536148
ROUGE Score: 0.310345
***** Case No.2055 *****
BLEU Score: 0.519404
METEOR Score: 0.693091
ROUGE Score: 0.500000
***** Case No.2056 *****
BLEU Score: 0.761312
METEOR Score: 0.890909
ROUGE Score: 0.727273
***** Case No.2057 *****
BLEU Score: 0.407257
METEOR Score: 0.743599
ROUGE Score: 0.456140
***** Case No.2058 *****
BLEU Score: 0.316002
METEOR Score: 0.612437
ROUGE Score: 0.413793
***** Case No.2059 *****
BLEU Score: 0.503033
METEOR Score: 0.688091
ROUGE Score: 0.608696
***** Case No.2060 *****
BLEU Score: 0.456185
METEOR Score: 0.527893
ROUGE Score: 0.488889
***** Case No.2061 *****
BLEU Score: 0.310705
METEOR Score: 0.618676
ROUGE Score: 0.285714
***** Case No.2062 *****
BLEU Score: 0.613597
METEOR Score: 0.751774
ROUGE Score: 0.533333
***** Case No.2063 *****
BLEU Score: 0.487495
METEOR Score: 0.683798
ROUGE Score: 0.545455
***** Case No.2064 *****
BLEU Score: 0.373798
METEOR Score: 0.709237
ROUGE Score: 0.377358
***** Case No.2065 *****
BLEU Score: 0.475297
METEOR Score: 0.632865
ROUGE Score: 0.558824
***** Case No.2066 *****
BLEU Score: 0.459782
METEOR Score: 0.629957
ROUGE Score: 0.562500
***** Case No.2067 *****
BLEU Score: 0.785923
METEOR Score: 0.948596
ROUGE Score: 0.833333
***** Case No.2068 *****
BLEU Score: 0.332118
METEOR Score: 0.571368
ROUGE Score: 0.366667
***** Case No.2069 *****
BLEU Score: 0.385704
METEOR Score: 0.589426
ROUGE Score: 0.464286
***** Case No.2070 *****
BLEU Score: 0.400046
METEOR Score: 0.602444
ROUGE Score: 0.491228
***** Case No.2071 *****
BLEU Score: 0.720288
METEOR Score: 0.865074
ROUGE Score: 0.714286
***** Case No.2072 *****
BLEU Score: 0.492954
METEOR Score: 0.780313
ROUGE Score: 0.551724
***** Case No.2073 *****
BLEU Score: 0.446304
METEOR Score: 0.656205
ROUGE Score: 0.444444
***** Case No.2074 *****
BLEU Score: 0.921050
METEOR Score: 0.970480
ROUGE Score: 0.830189
***** Case No.2075 *****
BLEU Score: 0.385704
METEOR Score: 0.589426
ROUGE Score: 0.464286
***** Case No.2076 *****
BLEU Score: 0.893525
METEOR Score: 0.967634
ROUGE Score: 0.814815
***** Case No.2077 *****
BLEU Score: 0.373370
METEOR Score: 0.541520
ROUGE Score: 0.447761
***** Case No.2078 *****
BLEU Score: 0.174016
METEOR Score: 0.417434
ROUGE Score: 0.181818
***** Case No.2079 *****
BLEU Score: 0.386208
METEOR Score: 0.578004
ROUGE Score: 0.400000
***** Case No.2080 *****
BLEU Score: 0.483527
METEOR Score: 0.742952
ROUGE Score: 0.518519
***** Case No.2081 *****
BLEU Score: 0.524978
METEOR Score: 0.706028
ROUGE Score: 0.531250
***** Case No.2082 *****
BLEU Score: 0.370747
METEOR Score: 0.594595
ROUGE Score: 0.400000
***** Case No.2083 *****
BLEU Score: 0.923473
METEOR Score: 0.971330
ROUGE Score: 0.836364
***** Case No.2084 *****
BLEU Score: 0.456528
METEOR Score: 0.640357
ROUGE Score: 0.500000
***** Case No.2085 *****
BLEU Score: 0.385269
METEOR Score: 0.579506
ROUGE Score: 0.406780
***** Case No.2086 *****
BLEU Score: 0.840627
METEOR Score: 0.929400
ROUGE Score: 0.812500
***** Case No.2087 *****
BLEU Score: 0.432967
METEOR Score: 0.654280
ROUGE Score: 0.436364
***** Case No.2088 *****
BLEU Score: 0.308890
METEOR Score: 0.690402
ROUGE Score: 0.296296
***** Case No.2089 *****
BLEU Score: 0.239779
METEOR Score: 0.564318
ROUGE Score: 0.244898
***** Case No.2090 *****
BLEU Score: 0.245185
METEOR Score: 0.691037
ROUGE Score: 0.327273
***** Case No.2091 *****
BLEU Score: 0.348522
METEOR Score: 0.710430
ROUGE Score: 0.370370
***** Case No.2092 *****
BLEU Score: 0.180950
METEOR Score: 0.523228
ROUGE Score: 0.181818
***** Case No.2093 *****
BLEU Score: 0.231832
METEOR Score: 0.665448
ROUGE Score: 0.250000
***** Case No.2094 *****
BLEU Score: 0.289711
METEOR Score: 0.707547
ROUGE Score: 0.258065
***** Case No.2095 *****
BLEU Score: 0.353911
METEOR Score: 0.749765
ROUGE Score: 0.416667
***** Case No.2096 *****
BLEU Score: 0.231832
METEOR Score: 0.665448
ROUGE Score: 0.250000
***** Case No.2097 *****
BLEU Score: 0.316566
METEOR Score: 0.639447
ROUGE Score: 0.320000
***** Case No.2098 *****
BLEU Score: 0.288793
METEOR Score: 0.776384
ROUGE Score: 0.307692
***** Case No.2099 *****
BLEU Score: 0.283873
METEOR Score: 0.567834
ROUGE Score: 0.290909
***** Case No.2100 *****
BLEU Score: 0.251619
METEOR Score: 0.778712
ROUGE Score: 0.280000
***** Case No.2101 *****
BLEU Score: 0.403671
METEOR Score: 0.728275
ROUGE Score: 0.437500
***** Case No.2102 *****
BLEU Score: 0.541620
METEOR Score: 0.785988
ROUGE Score: 0.593750
***** Case No.2103 *****
BLEU Score: 0.419257
METEOR Score: 0.640212
ROUGE Score: 0.566038
***** Case No.2104 *****
BLEU Score: 0.447972
METEOR Score: 0.643316
ROUGE Score: 0.571429
***** Case No.2105 *****
BLEU Score: 0.399569
METEOR Score: 0.614340
ROUGE Score: 0.520000
***** Case No.2106 *****
BLEU Score: 0.537161
METEOR Score: 0.631610
ROUGE Score: 0.545455
***** Case No.2107 *****
BLEU Score: 0.407936
METEOR Score: 0.613517
ROUGE Score: 0.560000
***** Case No.2108 *****
BLEU Score: 0.438152
METEOR Score: 0.638362
ROUGE Score: 0.576923
***** Case No.2109 *****
BLEU Score: 0.516454
METEOR Score: 0.693980
ROUGE Score: 0.500000
***** Case No.2110 *****
BLEU Score: 0.498789
METEOR Score: 0.716049
ROUGE Score: 0.491228
***** Case No.2111 *****
BLEU Score: 0.365632
METEOR Score: 0.669949
ROUGE Score: 0.366667
***** Case No.2112 *****
BLEU Score: 0.434627
METEOR Score: 0.781020
ROUGE Score: 0.421053
***** Case No.2113 *****
BLEU Score: 0.580805
METEOR Score: 0.778206
ROUGE Score: 0.610169
***** Case No.2114 *****
BLEU Score: 0.556115
METEOR Score: 0.812220
ROUGE Score: 0.508475
***** Case No.2115 *****
BLEU Score: 0.501365
METEOR Score: 0.724153
ROUGE Score: 0.561404
***** Case No.2116 *****
BLEU Score: 0.686826
METEOR Score: 0.810822
ROUGE Score: 0.740741
***** Case No.2117 *****
BLEU Score: 0.418915
METEOR Score: 0.600428
ROUGE Score: 0.636364
***** Case No.2118 *****
BLEU Score: 0.679335
METEOR Score: 0.808879
ROUGE Score: 0.716981
***** Case No.2119 *****
BLEU Score: 0.410069
METEOR Score: 0.615211
ROUGE Score: 0.622222
***** Case No.2120 *****
BLEU Score: 0.686826
METEOR Score: 0.810822
ROUGE Score: 0.740741
***** Case No.2121 *****
BLEU Score: 0.700959
METEOR Score: 0.842119
ROUGE Score: 0.763636
***** Case No.2122 *****
BLEU Score: 0.686826
METEOR Score: 0.810822
ROUGE Score: 0.740741
***** Case No.2123 *****
BLEU Score: 0.333668
METEOR Score: 0.619726
ROUGE Score: 0.406250
***** Case No.2124 *****
BLEU Score: 0.504472
METEOR Score: 0.781813
ROUGE Score: 0.461538
***** Case No.2125 *****
BLEU Score: 0.263016
METEOR Score: 0.655191
ROUGE Score: 0.309524
***** Case No.2126 *****
BLEU Score: 0.281381
METEOR Score: 0.654934
ROUGE Score: 0.289855
***** Case No.2127 *****
BLEU Score: 0.496952
METEOR Score: 0.798873
ROUGE Score: 0.463768
***** Case No.2128 *****
BLEU Score: 0.353403
METEOR Score: 0.755365
ROUGE Score: 0.405405
***** Case No.2129 *****
BLEU Score: 0.297020
METEOR Score: 0.637574
ROUGE Score: 0.351351
***** Case No.2130 *****
BLEU Score: 0.444841
METEOR Score: 0.623614
ROUGE Score: 0.550725
***** Case No.2131 *****
BLEU Score: 0.293376
METEOR Score: 0.620535
ROUGE Score: 0.358974
***** Case No.2132 *****
BLEU Score: 0.314245
METEOR Score: 0.697855
ROUGE Score: 0.379747
***** Case No.2133 *****
BLEU Score: 0.494381
METEOR Score: 0.718839
ROUGE Score: 0.519481
***** Case No.2134 *****
BLEU Score: 0.427178
METEOR Score: 0.660032
ROUGE Score: 0.551724
***** Case No.2135 *****
BLEU Score: 0.293326
METEOR Score: 0.518956
ROUGE Score: 0.421053
***** Case No.2136 *****
BLEU Score: 0.542011
METEOR Score: 0.746828
ROUGE Score: 0.528302
***** Case No.2137 *****
BLEU Score: 0.296900
METEOR Score: 0.532527
ROUGE Score: 0.413793
***** Case No.2138 *****
BLEU Score: 0.341696
METEOR Score: 0.727196
ROUGE Score: 0.372881
***** Case No.2139 *****
BLEU Score: 0.363855
METEOR Score: 0.584468
ROUGE Score: 0.472727
***** Case No.2140 *****
BLEU Score: 0.362112
METEOR Score: 0.601118
ROUGE Score: 0.491803
***** Case No.2141 *****
BLEU Score: 0.227888
METEOR Score: 0.651707
ROUGE Score: 0.226415
***** Case No.2142 *****
BLEU Score: 0.406297
METEOR Score: 0.598838
ROUGE Score: 0.566038
***** Case No.2143 *****
BLEU Score: 0.494100
METEOR Score: 0.695357
ROUGE Score: 0.592593
***** Case No.2144 *****
BLEU Score: 0.799218
METEOR Score: 0.926192
ROUGE Score: 0.818182
***** Case No.2145 *****
BLEU Score: 0.424902
METEOR Score: 0.663026
ROUGE Score: 0.603175
***** Case No.2146 *****
BLEU Score: 0.474990
METEOR Score: 0.626607
